date,account_id,currency,eod_balance_cny,source_system,as_of,visibility_scope
2026-05-03,AC-004,CNY,15279066.66,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-03,AC-006,CNY,6341453.9,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-03,AC-007,CNY,4786141.86,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-03,AC-008,CNY,9025543.01,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-03,AC-009,CNY,1703522.93,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-04,AC-001,CNY,40386090.8,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-002,CNY,21594714.26,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-003,CNY,2581486.79,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-004,CNY,13829017.77,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-006,CNY,5997139.97,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-007,CNY,5098042.44,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-008,CNY,9990927.54,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-04,AC-009,CNY,1783213.64,CORE_ACCOUNT,2026-05-04,BANK_VISIBLE_ONLY
2026-05-05,AC-001,CNY,40614271.71,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-002,CNY,19773729.85,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-003,CNY,2575046.94,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-004,CNY,14688427.94,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-006,CNY,7038979.99,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-007,CNY,4977952.81,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-008,CNY,9253281.53,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-05,AC-009,CNY,1693343.14,CORE_ACCOUNT,2026-05-05,BANK_VISIBLE_ONLY
2026-05-06,AC-001,CNY,42339176.6,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-002,CNY,20494454.93,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-003,CNY,2511165.16,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-004,CNY,15639368.53,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-006,CNY,7195901.76,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-007,CNY,5367274.89,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-008,CNY,8924001.1,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-06,AC-009,CNY,1713385.62,CORE_ACCOUNT,2026-05-06,BANK_VISIBLE_ONLY
2026-05-07,AC-001,CNY,41318813.13,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-002,CNY,19744788.7,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-003,CNY,2412687.15,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-004,CNY,15524451.67,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-006,CNY,6661557.34,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-007,CNY,5115261.12,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-008,CNY,8919200.67,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-07,AC-009,CNY,1677861.35,CORE_ACCOUNT,2026-05-07,BANK_VISIBLE_ONLY
2026-05-08,AC-001,CNY,38060248.8,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-002,CNY,19804724.47,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-003,CNY,2447836.15,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-004,CNY,15307843.42,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-006,CNY,6389957.33,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-007,CNY,4720351.44,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-008,CNY,8471574.81,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-08,AC-009,CNY,1616641.41,CORE_ACCOUNT,2026-05-08,BANK_VISIBLE_ONLY
2026-05-09,AC-001,CNY,39158742.28,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-002,CNY,19258044.56,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-003,CNY,2262221.84,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-004,CNY,14659892.47,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-006,CNY,6027232.74,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-007,CNY,4642437.88,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-008,CNY,8971073.88,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-09,AC-009,CNY,1536310.14,CORE_ACCOUNT,2026-05-09,BANK_VISIBLE_ONLY
2026-05-10,AC-001,CNY,35247951.52,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-002,CNY,19560076.92,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-003,CNY,2364553.35,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-004,CNY,15170767.98,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-006,CNY,6226362.95,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-007,CNY,4731941.66,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-008,CNY,8954950.35,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-10,AC-009,CNY,1640925.26,CORE_ACCOUNT,2026-05-10,BANK_VISIBLE_ONLY
2026-05-11,AC-001,CNY,37782536.6,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-002,CNY,20512766.46,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-003,CNY,2495458.65,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-004,CNY,13999839.73,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-006,CNY,6283901.66,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-007,CNY,5068140.33,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-008,CNY,9292004.26,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-11,AC-009,CNY,1742630.91,CORE_ACCOUNT,2026-05-11,BANK_VISIBLE_ONLY
2026-05-12,AC-001,CNY,39466755.11,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-002,CNY,19988975.05,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-003,CNY,2668712.88,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-004,CNY,14271004.69,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-006,CNY,6503372.88,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-007,CNY,4921612.37,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-008,CNY,9134447.4,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-12,AC-009,CNY,1700036.91,CORE_ACCOUNT,2026-05-12,BANK_VISIBLE_ONLY
2026-05-13,AC-001,CNY,39392138.63,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-002,CNY,20307643.98,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-003,CNY,2461327.14,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-004,CNY,14730898.03,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-006,CNY,6505179.09,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-007,CNY,5236782.11,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-008,CNY,8452143.63,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-13,AC-009,CNY,1704186.12,CORE_ACCOUNT,2026-05-13,BANK_VISIBLE_ONLY
2026-05-14,AC-001,CNY,38896096.82,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-002,CNY,19174249.63,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-003,CNY,2378314.21,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-004,CNY,15118580.55,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-006,CNY,6549622.22,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-007,CNY,4956796.73,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-008,CNY,8651772.77,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-14,AC-009,CNY,1649370.73,CORE_ACCOUNT,2026-05-14,BANK_VISIBLE_ONLY
2026-05-15,AC-001,CNY,40536587.58,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-002,CNY,18839624.71,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-003,CNY,2362475.08,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-004,CNY,15203042.32,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-006,CNY,6390726.2,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-007,CNY,4444630.19,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-008,CNY,8800675.28,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-15,AC-009,CNY,1640891.37,CORE_ACCOUNT,2026-05-15,BANK_VISIBLE_ONLY
2026-05-16,AC-001,CNY,35962651.55,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-002,CNY,18407866.93,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-003,CNY,2287900.81,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-004,CNY,15121898.33,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-006,CNY,6051339.87,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-007,CNY,4652494.76,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-008,CNY,9571936.16,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-16,AC-009,CNY,1496879.08,CORE_ACCOUNT,2026-05-16,BANK_VISIBLE_ONLY
2026-05-17,AC-001,CNY,36209256.19,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-002,CNY,18284000.99,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-003,CNY,2347276.51,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-004,CNY,14114698.89,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-006,CNY,5843079.58,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-007,CNY,4732487.9,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-008,CNY,8986756.34,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-17,AC-009,CNY,1569117.21,CORE_ACCOUNT,2026-05-17,BANK_VISIBLE_ONLY
2026-05-18,AC-001,CNY,37708450.85,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-002,CNY,20076404.39,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-003,CNY,2449443.0,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-004,CNY,13510448.74,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-006,CNY,5969841.45,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-007,CNY,4860889.84,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-008,CNY,8729576.25,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-18,AC-009,CNY,1560921.39,CORE_ACCOUNT,2026-05-18,BANK_VISIBLE_ONLY
2026-05-19,AC-001,CNY,39112524.89,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-002,CNY,18111744.54,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-003,CNY,2488111.82,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-004,CNY,14125764.83,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-006,CNY,6137804.42,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-007,CNY,5074483.14,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-008,CNY,8696424.67,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-19,AC-009,CNY,1663680.28,CORE_ACCOUNT,2026-05-19,BANK_VISIBLE_ONLY
2026-05-20,AC-001,CNY,41872198.14,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-002,CNY,19159007.07,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-003,CNY,2523812.93,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-004,CNY,14495412.86,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-006,CNY,6844673.25,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-007,CNY,4932567.68,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-008,CNY,8518323.19,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-20,AC-009,CNY,1796309.99,CORE_ACCOUNT,2026-05-20,BANK_VISIBLE_ONLY
2026-05-21,AC-001,CNY,37666056.28,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-002,CNY,19555542.96,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-003,CNY,2420273.61,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-004,CNY,15290204.87,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-006,CNY,6320317.01,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-007,CNY,4629962.13,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-008,CNY,8278349.89,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-21,AC-009,CNY,1531210.9,CORE_ACCOUNT,2026-05-21,BANK_VISIBLE_ONLY
2026-05-22,AC-001,CNY,39424255.78,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-002,CNY,17504332.25,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-003,CNY,2339528.52,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-004,CNY,14769023.81,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-006,CNY,6405441.01,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-007,CNY,4358371.26,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-008,CNY,8276283.47,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-22,AC-009,CNY,1547311.13,CORE_ACCOUNT,2026-05-22,BANK_VISIBLE_ONLY
2026-05-23,AC-001,CNY,33956754.81,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-002,CNY,18106297.25,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-003,CNY,2321061.21,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-004,CNY,13940746.22,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-006,CNY,6223677.65,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-007,CNY,4543560.79,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-008,CNY,8459084.63,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-23,AC-009,CNY,1450208.16,CORE_ACCOUNT,2026-05-23,BANK_VISIBLE_ONLY
2026-05-24,AC-001,CNY,36847132.32,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-002,CNY,17385272.5,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-003,CNY,2274466.61,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-004,CNY,14490081.56,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-006,CNY,6078280.41,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-007,CNY,4821794.64,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-008,CNY,8002473.75,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-24,AC-009,CNY,1553014.04,CORE_ACCOUNT,2026-05-24,BANK_VISIBLE_ONLY
2026-05-25,AC-001,CNY,35195913.88,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-002,CNY,18927364.58,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-003,CNY,2435075.29,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-004,CNY,13598158.54,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-006,CNY,5893724.09,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-007,CNY,4511567.11,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-008,CNY,9135350.14,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-25,AC-009,CNY,1530719.19,CORE_ACCOUNT,2026-05-25,BANK_VISIBLE_ONLY
2026-05-26,AC-001,CNY,36330113.0,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-002,CNY,19250478.93,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-003,CNY,2327198.14,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-004,CNY,14181702.99,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-006,CNY,6503496.68,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-007,CNY,4794263.37,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-008,CNY,8985134.87,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-26,AC-009,CNY,1574751.07,CORE_ACCOUNT,2026-05-26,BANK_VISIBLE_ONLY
2026-05-27,AC-001,CNY,37730800.9,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-002,CNY,19910611.7,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-003,CNY,2451893.02,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-004,CNY,13661098.51,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-006,CNY,6515961.61,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-007,CNY,4959064.79,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-008,CNY,8415747.04,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-27,AC-009,CNY,1532491.32,CORE_ACCOUNT,2026-05-27,BANK_VISIBLE_ONLY
2026-05-28,AC-001,CNY,38371391.8,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-002,CNY,18039081.1,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-003,CNY,2407547.27,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-004,CNY,14357944.87,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-006,CNY,6105683.05,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-007,CNY,4792972.59,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-008,CNY,7953956.01,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-28,AC-009,CNY,1587698.27,CORE_ACCOUNT,2026-05-28,BANK_VISIBLE_ONLY
2026-05-29,AC-001,CNY,35704274.34,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-002,CNY,18005440.66,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-003,CNY,2401451.89,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-004,CNY,14943670.44,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-006,CNY,6566661.58,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-007,CNY,4621803.47,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-008,CNY,7330555.2,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-29,AC-009,CNY,1421541.8,CORE_ACCOUNT,2026-05-29,BANK_VISIBLE_ONLY
2026-05-30,AC-001,CNY,35334262.28,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-002,CNY,17304628.42,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-003,CNY,2157888.32,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-004,CNY,13421883.83,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-006,CNY,5702169.71,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-007,CNY,4340485.27,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-008,CNY,8396297.05,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-30,AC-009,CNY,1395868.92,CORE_ACCOUNT,2026-05-30,BANK_VISIBLE_ONLY
2026-05-31,AC-001,CNY,35558216.35,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-002,CNY,18248877.5,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-003,CNY,2179282.51,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-004,CNY,12985355.8,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-006,CNY,5683454.52,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-007,CNY,4367188.93,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-008,CNY,8699919.12,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-05-31,AC-009,CNY,1448983.55,CORE_ACCOUNT,2026-05-31,BANK_VISIBLE_ONLY
2026-06-01,AC-001,CNY,35770120.71,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-002,CNY,18097534.62,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-003,CNY,2333701.38,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-004,CNY,13419624.5,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-006,CNY,5753722.52,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-007,CNY,4507072.36,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-008,CNY,8166491.85,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-01,AC-009,CNY,1532766.34,CORE_ACCOUNT,2026-06-01,BANK_VISIBLE_ONLY
2026-06-02,AC-001,CNY,35905627.69,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-002,CNY,19068572.58,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-003,CNY,2403001.11,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-004,CNY,13245193.12,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-006,CNY,5863462.93,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-007,CNY,4474450.75,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-008,CNY,8447678.22,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
2026-06-02,AC-009,CNY,1591627.08,CORE_ACCOUNT,2026-06-02,BANK_VISIBLE_ONLY
