transaction_id,date,account_id,counterparty_id,counterparty_name,counterparty_type,direction,amount_cny,purpose,channel,source_system,bank_visible_only,evidence_eligible
TX-2026-01670,2026-01-10,AC-003,CP-017,房租/物业服务商,管理费用,OUT,175254.22,管理费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01696,2026-01-10,AC-004,CP-011,国家税费虚拟对手方,税费,OUT,1064525.09,税费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01873,2026-01-10,AC-003,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,406782.93,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01961,2026-01-10,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,267500.88,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02101,2026-01-10,AC-009,CP-011,国家税费虚拟对手方,税费,OUT,1219119.46,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02340,2026-01-10,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,775245.04,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02841,2026-01-10,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,1064325.15,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03109,2026-01-10,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,1681800.3,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03268,2026-01-10,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,583701.28,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03441,2026-01-10,AC-001,CP-011,国家税费虚拟对手方,税费,OUT,1758632.61,税费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00154,2026-01-11,AC-001,CP-016,能源服务商A,能源,OUT,131458.72,能源费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00299,2026-01-11,AC-002,CP-015,物流服务商A,物流,OUT,212102.29,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-00407,2026-01-11,AC-007,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,282644.77,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00451,2026-01-11,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,1079130.31,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00543,2026-01-11,AC-001,CP-013,华东精工智能制造有限公司,集团内往来,IN,1696020.78,集团内部往来,柜面,PAYMENT_LEDGER,True,True
TX-2026-00646,2026-01-11,AC-006,CP-004,上海东启电子科技有限公司,设备供应商,OUT,527548.27,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01023,2026-01-11,AC-001,CP-015,物流服务商A,物流,OUT,187336.97,物流服务费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01646,2026-01-11,AC-007,CP-017,房租/物业服务商,管理费用,OUT,199580.14,管理费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01699,2026-01-11,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1734260.76,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01782,2026-01-11,AC-003,CP-009,合肥星拓工业有限公司,下游客户,IN,405872.7,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02280,2026-01-11,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,722125.11,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02326,2026-01-11,AC-001,CP-017,房租/物业服务商,管理费用,OUT,190812.04,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02449,2026-01-11,AC-002,CP-009,合肥星拓工业有限公司,下游客户,IN,2689844.66,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03008,2026-01-11,AC-009,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1180858.48,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03436,2026-01-11,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,513983.54,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03440,2026-01-11,AC-008,CP-009,合肥星拓工业有限公司,下游客户,IN,2410661.03,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00790,2026-01-12,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2459234.17,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01274,2026-01-12,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1539067.52,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01606,2026-01-12,AC-006,CP-019,他行归集账户B,他行往来,IN,4242051.2,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01711,2026-01-12,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1097358.24,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01947,2026-01-12,AC-007,CP-008,宁波华源自动化有限公司,下游客户,IN,2711297.49,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01951,2026-01-12,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,1828520.98,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02176,2026-01-12,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1570869.26,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02219,2026-01-12,AC-004,CP-012,工资代发汇总,工资,OUT,4102332.74,工资代发,柜面,PAYMENT_LEDGER,True,True
TX-2026-02327,2026-01-12,AC-006,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1255467.47,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02351,2026-01-12,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1739018.93,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02650,2026-01-12,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,1493510.46,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02881,2026-01-12,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,604595.57,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02962,2026-01-12,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,2861104.14,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02977,2026-01-12,AC-008,CP-019,他行归集账户B,他行往来,IN,5329678.94,跨行资金调拨,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03298,2026-01-12,AC-002,CP-010,上海凌云智能科技有限公司,下游客户,IN,269269.03,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03315,2026-01-12,AC-009,CP-007,杭州某新能源装备有限公司,下游客户,IN,1840295.65,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03359,2026-01-12,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2920407.43,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03374,2026-01-12,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2270992.53,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00079,2026-01-13,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1249770.12,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00400,2026-01-13,AC-006,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,513839.72,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00591,2026-01-13,AC-006,CP-019,他行归集账户B,他行往来,IN,4942617.83,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-01125,2026-01-13,AC-002,CP-014,华东精工自动化设备有限公司,集团内往来,IN,3742625.33,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01160,2026-01-13,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,1339608.4,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01365,2026-01-13,AC-009,CP-014,华东精工自动化设备有限公司,集团内往来,IN,1531944.09,集团内部往来,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01520,2026-01-13,AC-009,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1228755.76,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01563,2026-01-13,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2536365.51,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01682,2026-01-13,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,287407.47,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01789,2026-01-13,AC-006,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,356612.98,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02036,2026-01-13,AC-008,CP-009,合肥星拓工业有限公司,下游客户,IN,1344031.83,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02064,2026-01-13,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2208633.52,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02143,2026-01-13,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,605312.14,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02157,2026-01-13,AC-006,CP-010,上海凌云智能科技有限公司,下游客户,IN,1775994.79,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02297,2026-01-13,AC-007,CP-009,合肥星拓工业有限公司,下游客户,IN,1138544.96,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02547,2026-01-13,AC-004,CP-011,国家税费虚拟对手方,税费,OUT,1435919.64,税费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02667,2026-01-13,AC-008,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,271389.93,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02796,2026-01-13,AC-008,CP-012,工资代发汇总,工资,OUT,4177717.53,工资代发,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02974,2026-01-13,AC-003,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1150167.07,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03421,2026-01-13,AC-009,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1465321.84,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03561,2026-01-13,AC-001,CP-015,物流服务商A,物流,OUT,174930.15,物流服务费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00186,2026-01-14,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,269075.68,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00314,2026-01-14,AC-001,CP-012,工资代发汇总,工资,OUT,3649112.47,工资代发,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00360,2026-01-14,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,384294.45,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00378,2026-01-14,AC-001,CP-012,工资代发汇总,工资,OUT,4518093.02,工资代发,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00588,2026-01-14,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1298248.02,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00973,2026-01-14,AC-008,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1205629.06,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01061,2026-01-14,AC-001,CP-014,华东精工自动化设备有限公司,集团内往来,IN,427965.36,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01334,2026-01-14,AC-009,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,125657.74,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01492,2026-01-14,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1610988.24,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01513,2026-01-14,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,1948934.61,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01747,2026-01-14,AC-004,CP-003,宁波精密传动有限公司,设备供应商,OUT,1096961.95,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01875,2026-01-14,AC-004,CP-010,上海凌云智能科技有限公司,下游客户,IN,605974.99,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02248,2026-01-14,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,2054747.63,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03227,2026-01-14,AC-004,CP-019,他行归集账户B,他行往来,OUT,2354274.12,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-03404,2026-01-14,AC-001,CP-011,国家税费虚拟对手方,税费,OUT,823221.63,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03484,2026-01-14,AC-001,CP-018,他行归集账户A,他行往来,OUT,1102938.12,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00587,2026-01-15,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,657468.66,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00722,2026-01-15,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,2092069.06,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00959,2026-01-15,AC-007,CP-007,杭州某新能源装备有限公司,下游客户,IN,1247549.06,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01117,2026-01-15,AC-006,CP-017,房租/物业服务商,管理费用,OUT,52988.1,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01211,2026-01-15,AC-003,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1584091.59,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01256,2026-01-15,AC-003,CP-008,宁波华源自动化有限公司,下游客户,IN,1569361.08,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01898,2026-01-15,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1406297.46,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02781,2026-01-15,AC-002,CP-015,物流服务商A,物流,OUT,143325.85,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03029,2026-01-15,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,1727498.03,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03267,2026-01-15,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2928831.27,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03425,2026-01-15,AC-004,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,460878.96,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03434,2026-01-15,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2280863.83,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03469,2026-01-15,AC-001,CP-016,能源服务商A,能源,OUT,294699.65,能源费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03480,2026-01-15,AC-004,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,200029.96,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00507,2026-01-16,AC-008,CP-019,他行归集账户B,他行往来,IN,1613017.01,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-00526,2026-01-16,AC-006,CP-007,杭州某新能源装备有限公司,下游客户,IN,967837.55,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00577,2026-01-16,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,510210.88,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00898,2026-01-16,AC-008,CP-019,他行归集账户B,他行往来,IN,1902570.43,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01114,2026-01-16,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2574727.93,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01141,2026-01-16,AC-004,CP-015,物流服务商A,物流,OUT,253744.0,物流服务费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01268,2026-01-16,AC-002,CP-018,他行归集账户A,他行往来,OUT,655411.09,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01272,2026-01-16,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1464376.5,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01469,2026-01-16,AC-003,CP-011,国家税费虚拟对手方,税费,OUT,1079511.21,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01974,2026-01-16,AC-003,CP-007,杭州某新能源装备有限公司,下游客户,IN,1926620.91,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01977,2026-01-16,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,3090371.76,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02037,2026-01-16,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1091461.87,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02632,2026-01-16,AC-007,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,691686.87,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02729,2026-01-16,AC-008,CP-019,他行归集账户B,他行往来,OUT,4031631.95,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02994,2026-01-16,AC-006,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1220668.81,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03485,2026-01-16,AC-006,CP-009,合肥星拓工业有限公司,下游客户,IN,2148718.86,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03501,2026-01-16,AC-002,CP-015,物流服务商A,物流,OUT,52104.18,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00092,2026-01-17,AC-008,CP-010,上海凌云智能科技有限公司,下游客户,IN,1794321.15,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00110,2026-01-17,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,402465.94,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00111,2026-01-17,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,335131.21,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00265,2026-01-17,AC-006,CP-010,上海凌云智能科技有限公司,下游客户,IN,698881.16,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00291,2026-01-17,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,907760.46,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00324,2026-01-17,AC-003,CP-008,宁波华源自动化有限公司,下游客户,IN,1533891.46,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00341,2026-01-17,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,566950.59,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00362,2026-01-17,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,1683881.36,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00459,2026-01-17,AC-008,CP-004,上海东启电子科技有限公司,设备供应商,OUT,349940.89,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00464,2026-01-17,AC-003,CP-018,他行归集账户A,他行往来,IN,5391116.51,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00617,2026-01-17,AC-007,CP-014,华东精工自动化设备有限公司,集团内往来,OUT,2357046.28,集团内部往来,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01072,2026-01-17,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,1410005.58,销售回款,批量支付,PAYMENT_LEDGER,True,True
